ID,date,breakfast,lunch,supper,start_weight,weight
b5add8621ac7f37a225b2ac5a5fdfd00,2020/10/29,breakfast/292973_20201029_breakfast_1603932619.jpeg|||corn yogurt,lunch/292973_20201029_lunch_1603943826.jpeg|||fish cabbage corn,supper/292973_20201029_supper_1603963992.jpeg|||cucumber,57.4,57.4
b5add8621ac7f37a225b2ac5a5fdfd00,2020/10/30,breakfast/292973_20201030_breakfast_1604018760.jpeg|||milk egg,lunch/292973_20201030_lunch_1604029910.jpeg|||tofu cantaloupe meat,supper/292973_20201030_supper_1604050466.jpeg|||cucumber,57.4,57.1
b5add8621ac7f37a225b2ac5a5fdfd00,2020/10/31,breakfast/292973_20201031_breakfast_1604133831.jpeg|||porridge,lunch/292973_20201031_lunch_1604117071.jpeg|||sprout mushroom vegetable potato,supper/292973_20201031_supper_1604141888.jpeg|||salad tea,57.1,57.0
b5add8621ac7f37a225b2ac5a5fdfd00,2020/11/1,breakfast/292973_20201101_breakfast_1604191911.jpeg|||porridge,lunch/292973_20201101_lunch_1604206275.jpeg|||broccoli,supper/292973_20201101_supper_1604223705.jpeg|||chicken,57.0,56.7
92b00787e54da22d3b8ff4deabd0d9e7,2020/8/11,breakfast/292124_20200811_breakfast_1597106541.jpg|||cake corn bread egg,lunch/292124_20200811_lunch_1597117813.jpg|||watermelon vegetable rice,supper/292124_20200811_supper_1597147121.jpg|||seeds,66.4,66.4
92b00787e54da22d3b8ff4deabd0d9e7,2020/8/12,breakfast/292124_20200812_breakfast_1597193475.jpg|||potato cake milk noodle,lunch/292124_20200812_lunch_1597204438.jpg|||shrimp vegetable rice meat soup,supper/292124_20200812_supper_1597231481.jpg|||oatmeal yogurt,66.4,65.6
92b00787e54da22d3b8ff4deabd0d9e7,2020/8/13,breakfast/292124_20200813_breakfast_1597279155.jpg|||taro bread tofu milk egg,lunch/292124_20200813_lunch_1597290127.jpg|||banana cucumber chicken rice,supper/292124_20200813_supper_1597320430.jpg|||potato rice,65.6,65.6
92b00787e54da22d3b8ff4deabd0d9e7,2020/8/14,breakfast/292124_20200814_breakfast_1597365565.jpg|||egg dumpling milk pumpkin,lunch/292124_20200814_lunch_1597376713.jpg|||chicken vegetable rice tofu soup,supper/292124_20200814_supper_1597403302.jpg|||oatmeal yogurt,65.6,65.6
92b00787e54da22d3b8ff4deabd0d9e7,2020/8/15,breakfast/292124_20200815_breakfast_1597456659.jpg|||cake milk egg,lunch/292124_20200815_lunch_1597467282.jpg|||bun coffee,supper/292124_20200815_supper_1597492114.jpg;supper/292124_20200815_supper_1597492115.jpg|||,65.6,65.8
92b00787e54da22d3b8ff4deabd0d9e7,2020/8/16,breakfast/292124_20200816_breakfast_1597539198.jpg|||orange apple,lunch/292124_20200816_lunch_1597552240.jpg|||porridge egg,supper/292124_20200816_supper_1597577712.jpg|||bread beef porridge bean,65.8,64.7
6840c6d051e3347351c73d817838756d,2020/7/30,breakfast/291958_20200730_breakfast_1596068034.jpg|||omelette ham milk tomato,lunch/291958_20200730_lunch_1596084447.jpg|||dragonfish corn spinach bean cauliflower rice beef pumpkin tofu egg,supper/291958_20200730_supper_1596123336.jpg|||tofu corn,53.3,53.5
6840c6d051e3347351c73d817838756d,2020/7/31,breakfast/291958_20200731_breakfast_1596157706.jpg|||bread tomato milk egg,lunch/291958_20200731_lunch_1596169895.jpg|||asparagus spinach rice beef fillet,supper/291958_20200731_supper_1596201505.jpg;supper/291958_20200731_supper_1596201506.jpg|||corn celery,53.5,53.9
6840c6d051e3347351c73d817838756d,2020/8/1,breakfast/291958_20200801_breakfast_1596239878.jpg|||ham tomato bread plum milk,lunch/291958_20200801_lunch_1596255581.jpg|||salad borscht beef potato nut,supper/291958_20200801_supper_1596276956.jpg|||shrimp bean tomato coffee egg,53.9,53.4
6840c6d051e3347351c73d817838756d,2020/8/2,breakfast/291958_20200802_breakfast_1596339385.jpg|||milk tomato bread soup peach egg,lunch/291958_20200802_lunch_1596370068.jpg;lunch/291958_20200802_lunch_1596370069.jpg|||salad beef chicken coffee,supper/291958_20200802_supper_1596370174.jpg|||sprout beef,53.4,53.4
6840c6d051e3347351c73d817838756d,2020/8/3,breakfast/291958_20200803_breakfast_1596418923.jpg;breakfast/291958_20200803_breakfast_1596418923.jpg|||soup bun egg,lunch/291958_20200803_lunch_1596431069.jpg|||corn rice carrot potato fish eggplant,supper/291958_20200803_supper_1596457922.jpg|||shrimp vegetable noodle,53.4,53.4
6840c6d051e3347351c73d817838756d,2020/8/4,breakfast/291958_20200804_breakfast_1596508345.jpg;breakfast/291958_20200804_breakfast_1596508346.jpg|||soup dumpling tomato egg,lunch/291958_20200804_lunch_1596523154.jpg|||shrimp chicken wood_ear rice duck green milk egg,supper/291958_20200804_supper_1596545227.jpg;supper/291958_20200804_supper_1596545235.jpg|||shrimp corn egg,53.4,53.4
6840c6d051e3347351c73d817838756d,2020/8/6,breakfast/291958_20200805_breakfast_1596587444.jpg|||bread soup tomato egg,lunch/291958_20200806_lunch_1596693705.jpg|||chicken bean carrot pumpkin meat potato cabbage,supper/291958_20200806_supper_1596716993.jpg|||salad chicken egg,53.4,53.7
6840c6d051e3347351c73d817838756d,2020/8/5,breakfast/291958_20200805_breakfast_1596601195.jpg|||bread soup tomato egg,lunch/291958_20200805_lunch_1596601239.jpg|||chicken vegetable meat,supper/291958_20200805_supper_1596626797.jpg|||fish salad beef,53.7,53.5
6840c6d051e3347351c73d817838756d,2020/8/7,breakfast/291958_20200807_breakfast_1596763353.jpg|||porridge cucumber tomato beef egg,lunch/291958_20200807_lunch_1596800146.jpg|||shrimp beef noodle fish cabbage mushroom,supper/291958_20200807_supper_1596804209.jpg|||kiwifruit porridge tomato,53.5,53.4
6840c6d051e3347351c73d817838756d,2020/8/8,breakfast/291958_20200808_breakfast_1596847469.jpg|||porridge cucumber tomato bread kiwifruit egg,lunch/291958_20200808_lunch_1596863832.jpg|||fish cabbage bean,supper/291958_20200809_supper_1596903600.jpg|||salad ham,53.4,53.2
6840c6d051e3347351c73d817838756d,2020/8/9,breakfast/291958_20200809_breakfast_1596940268.jpg|||porridge cucumber tomato bread egg,lunch/291958_20200809_lunch_1596949438.jpg|||vegetable orange fish milk egg,supper/291958_20200809_supper_1596970946.jpg|||salad tomato kelp milk egg,53.2,53.6
6840c6d051e3347351c73d817838756d,2020/8/10,breakfast/291958_20200810_breakfast_1597024810.jpg|||ham cucumber tomato bread milk egg,lunch/291958_20200810_lunch_1597038900.jpg|||cake beef tea lettuce,supper/291958_20200810_supper_1597063870.jpg|||lettuce cucumber crab egg,53.6,52.9
6840c6d051e3347351c73d817838756d,2020/8/11,breakfast/291958_20200811_breakfast_1597105489.jpg|||crab cucumber tomato bread milk egg,lunch/291958_20200811_lunch_1597125225.jpg|||salad beef rice,supper/291958_20200811_supper_1597149774.jpg|||chicken egg,52.9,52.6
6840c6d051e3347351c73d817838756d,2020/8/12,breakfast/291958_20200812_breakfast_1597216905.jpg|||milk egg,lunch/291958_20200812_lunch_1597216962.jpg;lunch/291958_20200812_lunch_1597216963.jpg|||shrimp chicken lettuce meat,supper/291958_20200812_supper_1597236478.jpg|||cucumber tomato plum cantaloupe egg,52.6,53.2
6840c6d051e3347351c73d817838756d,2020/8/13,breakfast/291958_20200813_breakfast_1597315250.jpg|||bread soup tomato egg,lunch/291958_20200813_lunch_1597315443.jpg|||eel rice,supper/291958_20200813_supper_1597317979.jpg|||milkshake,53.2,53.3
6840c6d051e3347351c73d817838756d,2020/8/14,breakfast/291958_20200814_breakfast_1597367490.jpg|||chicken tomato bread soup milk egg,lunch/291958_20200814_lunch_1597386664.jpg|||shrimp mackerel spaghetti tomato radish,supper/291958_20200814_supper_1597405596.jpg|||cucumber tomato,53.3,53.5
6840c6d051e3347351c73d817838756d,2020/8/15,breakfast/291958_20200815_breakfast_1597453102.jpg|||chicken cucumber tomato bread soup peach egg,lunch/291958_20200815_lunch_1597466649.jpg|||crab bean lettuce fish noodle,supper/291958_20200815_supper_1597492346.jpg|||chicken cucumber tomato date pumpkin egg,53.5,53.3
6840c6d051e3347351c73d817838756d,2020/8/16,breakfast/291958_20200816_breakfast_1597540275.jpg|||chicken tomato potato soup egg,lunch/291958_20200816_lunch_1597584191.jpg|||meat green gluten noodle,supper/291958_20200816_supper_1597584296.jpg;supper/291958_20200816_supper_1597584297.jpg|||lettuce chilli pumpkin potato mushroom,53.3,53.1
6840c6d051e3347351c73d817838756d,2020/8/17,breakfast/291958_20200817_breakfast_1597631679.jpg|||cucumber tomato bread milk egg,lunch/291958_20200817_lunch_1597640638.jpg|||shrimp broccoli tomato rice carrot tuna,supper/291958_20200817_supper_1597667593.jpg|||chicken lettuce,53.1,53.3
6840c6d051e3347351c73d817838756d,2020/8/18,breakfast/291958_20200818_breakfast_1597715486.jpg|||cucumber tomato bread apple milk egg,lunch/291958_20200818_lunch_1597736352.jpg|||chicken onion rice beef celery potato coffee egg,supper/291958_20200818_supper_1597756024.jpg|||apple tomato cucumber,53.3,53.3
a6032ac3102bd1110536c36405e7c71f,2020/7/31,breakfast/291956_20200731_breakfast_1596151622.jpg|||beef tomato,lunch/291956_20200731_lunch_1596167188.jpg|||mackerel celery rice,supper/291956_20200731_supper_1596187046.jpg|||milkshake cherry,56.9,56.0
a6032ac3102bd1110536c36405e7c71f,2020/8/1,breakfast/291956_20200801_breakfast_1596237535.jpg|||milkshake egg pumpkin,lunch/291956_20200801_lunch_1596254201.jpg|||tofu mushroom shellfish onion,supper/291956_20200801_supper_1596276616.jpg|||cabbage milkshake,56.0,56.0
a6032ac3102bd1110536c36405e7c71f,2020/8/2,breakfast/291956_20200802_breakfast_1596323430.jpg|||milkshake milk egg,lunch/291956_20200802_lunch_1596342213.jpg|||tofu egg vegetable pumpkin,supper/291956_20200802_supper_1596362831.jpg|||milkshake shrimp,56.0,55.6
a6032ac3102bd1110536c36405e7c71f,2020/8/3,breakfast/291956_20200803_breakfast_1596413640.jpg|||cabbage milkshake milk,lunch/291956_20200803_lunch_1596426028.jpg|||yam chicken bamboo_shoot,supper/291956_20200803_supper_1596450190.jpg|||milkshake egg,55.6,55.3
a6032ac3102bd1110536c36405e7c71f,2020/8/4,breakfast/291956_20200804_breakfast_1596497388.jpg|||milkshake tomato yogurt,lunch/291956_20200804_lunch_1596514223.jpg|||cabbage tofu chicken carrot,supper/291956_20200804_supper_1596536903.jpg|||milkshake kelp,55.3,55.3
a6032ac3102bd1110536c36405e7c71f,2020/8/5,breakfast/291956_20200805_breakfast_1596585489.jpg|||milkshake shrimp carrot,lunch/291956_20200805_lunch_1596599526.jpg|||cabbage tofu pork potato,supper/291956_20200805_supper_1596622677.jpg|||milkshake,55.3,55.7
a6032ac3102bd1110536c36405e7c71f,2020/8/6,breakfast/291956_20200806_breakfast_1596668852.jpg|||milkshake egg,lunch/291956_20200806_lunch_1596687275.jpg|||fish tofu onion lettuce,supper/291956_20200806_supper_1596709437.jpg|||milkshake,55.7,55.5
a6032ac3102bd1110536c36405e7c71f,2020/8/7,breakfast/291956_20200807_breakfast_1596755351.jpg|||milkshake egg,lunch/291956_20200807_lunch_1596775679.jpg|||beef lettuce,supper/291956_20200807_supper_1596812295.jpg|||milkshake kelp potato,55.5,55.4
a6032ac3102bd1110536c36405e7c71f,2020/8/8,breakfast/291956_20200808_breakfast_1596843610.jpg|||milkshake corn,lunch/291956_20200808_lunch_1596879545.jpg|||pork carrot corn onion,supper/291956_20200809_supper_1596927667.jpg|||milkshake egg,55.4,55.4
a6032ac3102bd1110536c36405e7c71f,2020/8/9,breakfast/291956_20200809_breakfast_1596928513.jpg|||milkshake egg,lunch/291956_20200809_lunch_1596948361.jpg|||onion beef carrot lettuce fish tofu egg,supper/291956_20200809_supper_1596983374.jpg|||milkshake egg,55.4,55.2
08f82f089d609013eb3bc9b43643262c,2020/7/30,breakfast/291967_20200730_breakfast_1596068924.jpg|||corn vegetable bean cabbage egg,lunch/291967_20200730_lunch_1596084912.jpg;lunch/291967_20200730_lunch_1596084913.jpg;lunch/291967_20200730_lunch_1596084914.jpg|||rice cake beef lettuce wine,supper/291967_20200730_supper_1596117601.jpg|||shrimp wine conch fish soup mushroom dumpling,96.0,96.0
08f82f089d609013eb3bc9b43643262c,2020/7/31,breakfast/291967_20200731_breakfast_1596157163.jpg|||corn vegetable cauliflower pickles egg,lunch/291967_20200731_lunch_1596205516.jpg|||tofu meat rice,supper/291967_20200731_supper_1596205598.jpg|||beef cucumber wine rice,96.0,96.0
08f82f089d609013eb3bc9b43643262c,2020/8/1,breakfast/291967_20200801_breakfast_1596237849.jpg|||coffee pork,lunch/291967_20200801_lunch_1596252132.jpg;lunch/291967_20200801_lunch_1596252133.jpg|||bread,supper/291967_20200801_supper_1596286696.jpg|||sausage bean wood_ear cake cabbage,96.0,96.0
08f82f089d609013eb3bc9b43643262c,2020/8/2,breakfast/291967_20200802_breakfast_1596332648.jpg|||corn milk egg,lunch/291967_20200802_lunch_1596346735.jpg|||corn bean tomato rice carrot beef cantaloupe meat,supper/291967_20200802_supper_1596368586.jpg|||okra pork pancake vegetable pigeon tofu wine kelp,96.0,95.8
08f82f089d609013eb3bc9b43643262c,2020/8/3,breakfast/291967_20200803_breakfast_1596430085.jpg|||oil cake egg,lunch/291967_20200803_lunch_1596430165.jpg|||yogurt potato,supper/291967_20200803_supper_1596454837.jpg;supper/291967_20200803_supper_1596454838.jpg;supper/291967_20200803_supper_1596454839.jpg|||corn cucumber tomato rice melon lettuce meat eggplant,95.8,96.2
08f82f089d609013eb3bc9b43643262c,2020/8/4,breakfast/291967_20200804_breakfast_1596501756.jpg|||sesame tomato bread milk egg,lunch/291967_20200804_lunch_1596515517.jpg|||watermelon corn cucumber radish spareribs,supper/291967_20200804_supper_1596535087.jpg|||bean tomato rice meat eggplant,96.2,96.2
08f82f089d609013eb3bc9b43643262c,2020/8/5,breakfast/291967_20200805_breakfast_1596588180.jpg|||bread tomato milk egg,lunch/291967_20200805_lunch_1596604899.jpg|||shrimp corn broccoli fungus meat potato konjac bamboo_shoot,supper/291967_20200805_supper_1596628645.jpg|||sesame,96.2,95.7
08f82f089d609013eb3bc9b43643262c,2020/8/6,breakfast/291967_20200806_breakfast_1596678729.jpg|||corn cucumber tomato milk egg,lunch/291967_20200806_lunch_1596691036.jpg|||sandwich yogurt banana,supper/291967_20200806_supper_1596721114.jpg|||artemisia seedlings rice celery fish tofu,95.7,94.7
08f82f089d609013eb3bc9b43643262c,2020/8/7,breakfast/291967_20200807_breakfast_1596759950.jpg|||salad broccoli yam potato milk egg,lunch/291967_20200807_lunch_1596775533.jpg|||dumpling,supper/291967_20200807_supper_1596804370.jpg|||salad lentil rice yogurt millet fish lamb pea,94.7,95.0
08f82f089d609013eb3bc9b43643262c,2020/8/8,breakfast/291967_20200808_breakfast_1596847303.jpg|||milk tomato vegetable,lunch/291967_20200808_lunch_1596864380.jpg|||fish shrimp broccoli porridge wood_ear rice beef meat potato cabbage tofu,supper/291967_20200808_supper_1596887237.jpg|||potato,95.0,95.0
08f82f089d609013eb3bc9b43643262c,2020/8/9,breakfast/291967_20200809_breakfast_1596936022.jpg|||tomato bun milk egg,lunch/291967_20200809_lunch_1596949329.jpg|||cake cucumber eggplant tomato,supper/291967_20200809_supper_1596971274.jpg|||cucumber rice onion sushi beef soup mushroom,95.0,94.9
08f82f089d609013eb3bc9b43643262c,2020/8/10,breakfast/291967_20200810_breakfast_1597020356.jpg|||milk cucumber bread pickles egg,lunch/291967_20200810_lunch_1597035097.jpg|||bean rice melon cuttlefish meat,supper/291967_20200810_supper_1597058980.jpg|||bean cucumber tomato melon milkshake cantaloupe,94.9,94.9
08f82f089d609013eb3bc9b43643262c,2020/8/11,breakfast/291967_20200811_breakfast_1597099740.jpg|||coffee fillet egg,lunch/291967_20200811_lunch_1597123424.jpg|||chicken,supper/291967_20200811_supper_1597149760.jpg|||lamb wine bean rice eggplant,94.9,94.0
08f82f089d609013eb3bc9b43643262c,2020/8/12,breakfast/291967_20200812_breakfast_1597195577.jpg|||bun,lunch/291967_20200812_lunch_1597205822.jpg|||cucumber eggplant spinach rice,supper/291967_20200812_supper_1597232920.jpg|||taro spare_ribs porridge bamboo_shoot,94.0,94.4
08f82f089d609013eb3bc9b43643262c,2020/8/13,breakfast/291967_20200813_breakfast_1597280119.jpg|||bread milk egg,lunch/291967_20200813_lunch_1597296288.jpg|||cucumber tomato rice parsley beef egg,supper/291967_20200813_supper_1597322132.jpg|||fish pancake lettuce,94.4,94.4
08f82f089d609013eb3bc9b43643262c,2020/8/14,breakfast/291967_20200814_breakfast_1597369397.jpg|||cucumber milk,lunch/291967_20200814_lunch_1597383007.jpg;lunch/291967_20200814_lunch_1597383008.jpg|||pork tea corn cantaloupe potato,supper/291967_20200814_supper_1597410297.jpg|||potato milkshake chicken noodle,94.4,94.7
08f82f089d609013eb3bc9b43643262c,2020/8/15,breakfast/291967_20200815_breakfast_1597452788.jpg|||bread tomato milk egg,lunch/291967_20200815_lunch_1597468996.jpg|||chicken corn cucumber noodle nut oatmeal egg,supper/291967_20200815_supper_1597499474.jpg|||bean wood_ear vegetable potato,94.7,94.1
08f82f089d609013eb3bc9b43643262c,2020/8/16,breakfast/291967_20200816_breakfast_1597539058.jpg|||corn yogurt tomato bread nut egg,lunch/291967_20200816_lunch_1597555942.jpg|||seedlings porridge bread beef cabbage,supper/291967_20200816_supper_1597575248.jpg|||cabbage soup sushi,94.1,94.5
08f82f089d609013eb3bc9b43643262c,2020/8/17,breakfast/291967_20200817_breakfast_1597626735.jpg|||bread tomato nut milk,lunch/291967_20200817_lunch_1597637693.jpg|||bread duck corn tomato,supper/291967_20200817_supper_1597669249.jpg|||milkshake,94.5,94.5
08f82f089d609013eb3bc9b43643262c,2020/8/18,breakfast/291967_20200818_breakfast_1597703737.jpg|||coffee fillet egg,lunch/291967_20200818_lunch_1597757142.jpg|||,supper/291967_20200818_supper_1597757038.jpg|||wine tripe beef potato,94.5,94.5
7673bb8b99479fa4f6360efc6a01b2ff,2020/7/30,breakfast/291938_20200730_breakfast_1596069786.jpg;breakfast/291938_20200730_breakfast_1596069786.jpg;breakfast/291938_20200730_breakfast_1596069787.jpg|||pasta grape yogurt beef nut,lunch/291938_20200730_lunch_1596083306.jpg|||beef asparagus rice,supper/291938_20200730_supper_1596104814.jpg;supper/291938_20200730_supper_1596104880.jpg|||tomato,56.5,55.8
7673bb8b99479fa4f6360efc6a01b2ff,2020/7/31,breakfast/291938_20200731_breakfast_1596156165.jpg|||pepper shrimp walnut broccoli porridge wood_ear grape carrot almond nut tuna fruit,lunch/291938_20200731_lunch_1596198412.jpg|||beef green,supper/291938_20200731_supper_1596202022.jpg|||vegetable duck tofu konjac kelp,55.8,55.7
7673bb8b99479fa4f6360efc6a01b2ff,2020/8/1,breakfast/291938_20200801_breakfast_1596244483.jpg|||mackerel porridge lettuce nut coriander kiwifruit fruit,lunch/291938_20200801_lunch_1596259147.jpg|||melon chicken lettuce rice,supper/291938_20200801_supper_1596284628.jpg|||guava porridge cucumber,55.7,55.6
7673bb8b99479fa4f6360efc6a01b2ff,2020/8/2,breakfast/291938_20200802_breakfast_1596336657.jpg|||corn guava berry nut milk brassica,lunch/291938_20200802_lunch_1596352494.jpg|||goose shrimp chicken crab cantaloupe tofu,supper/291938_20200802_supper_1596373413.jpg|||plum green,55.6,55.2
7673bb8b99479fa4f6360efc6a01b2ff,2020/8/3,breakfast/291938_20200803_breakfast_1596417811.jpg|||berry noodle nut green milk egg,lunch/291938_20200803_lunch_1596430624.jpg|||rice melon beef green banana,supper/291938_20200803_supper_1596457653.jpg|||cabbage,55.2,55.6
7673bb8b99479fa4f6360efc6a01b2ff,2020/8/4,breakfast/291938_20200804_breakfast_1596503287.jpg|||guava porridge potato nut tuna fruit,lunch/291938_20200804_lunch_1596515985.jpg|||shrimp rice potato eggplant egg,supper/291938_20200804_supper_1596544160.jpg|||bread green,55.6,55.1
7673bb8b99479fa4f6360efc6a01b2ff,2020/8/5,breakfast/291938_20200805_breakfast_1596589395.jpg|||porridge beef apple berry cantaloupe nut,lunch/291938_20200805_lunch_1596600671.jpg|||squash mackerel guava cucumber rice,supper/291938_20200805_supper_1596632507.jpg|||bread cucumber guava,55.1,55.0
7673bb8b99479fa4f6360efc6a01b2ff,2020/8/6,breakfast/291938_20200806_breakfast_1596675703.jpg|||chicken cucumber tomato bread lettuce nut milk egg,lunch/291938_20200806_lunch_1596714169.jpg|||egg broccoli cucumber meat potato green fruit,supper/291938_20200806_supper_1596714274.jpg|||chicken cucumber tomato grape bread green egg,55.0,55.0
7673bb8b99479fa4f6360efc6a01b2ff,2020/8/7,breakfast/291938_20200807_breakfast_1596779110.jpg|||fish bread vegetable yogurt,lunch/291938_20200807_lunch_1596779159.jpg|||,supper/291938_20200807_supper_1596801513.jpg;supper/291938_20200807_supper_1596801514.jpg|||water vegetable grape rice cantaloupe fruit,55.0,55.0
